8375,0
8376,0
8377,0
8378,0
8379,0
8380,0
8381,0
8382,0
8383,0
8384,0
8385,0
8386,0
8387,0
8388,0
8389,0
8390,0
8391,0
8392,0
8393,0
8394,0
8395,0
8396,0
8397,0
8398,0
8399,0
8400,0
8401,0
8402,0
8403,0
8404,0
8405,0
8406,0
8407,0
8408,0
8409,0
8410,0
8411,0
8412,0
8413,0
8414,0
8415,0
8416,0
8417,0
8418,0
8419,0
8420,0
8421,0
8422,0
8423,0
8424,0
8425,0
8426,0
8427,0
8428,0
8429,0
8430,0
8431,0
8432,0
8433,0
8434,0
8435,0
8436,0
8437,0
8438,0
8439,0
8440,0
8441,0
8442,0
8443,0
8444,0
8445,0
8446,0
8447,0
8448,0
8449,0
8450,0
8451,0
8452,0
8453,0
8454,0
8455,0
8456,0
8457,0
8458,0
8459,0
8460,0
8461,0
8462,0
8463,0
8464,0
8465,0
8466,0
8467,0
8468,0
8469,0
8470,0
8471,0
8472,0
8473,0
8474,0
8475,0
8476,0
8477,0
8478,0
8479,0
8480,0
8517,0
8518,0
8519,0
8520,0
8579,0
8580,0
8581,0
8582,0
8697,0
8698,0
8699,0
8700,0
8701,0
8702,0
8703,0
8704,0
8705,0
8706,0
8707,0
8708,0
8709,0
8710,0
8711,0
8712,0
8713,0
8714,0
8746,0
8748,0
8749,0
8751,0
8752,0
8754,0
8755,0
8757,0
8758,0
8760,0
8761,0
8763,0
8764,0
8766,0
8767,0
8769,0
8770,0
8772,0
8773,0
8775,0
8776,0
8778,0
8779,0
8781,0
8806,0
8807,0
8808,0
8809,0
8810,0
8811,0
8812,0
8813,0
8975,0
8976,0
9012,0
9013,0
9014,0
9015,0
9016,0
9017,0
9018,0
9019,0
9020,0
9021,0
9022,0
9023,0
9024,0
9025,0
9026,0
9027,0
9028,0
9029,0
9030,0
9031,0
9032,0
9033,0
9034,0
9035,0
9036,0
9037,0
9038,0
9039,0
9040,0
9041,0
9042,0
9043,0
9044,0
9045,0
9046,0
9047,0
9074,0
9075,0
9076,0
9077,0
9078,0
9079,0
9080,0
9081,0
11026,11
11027,11
11028,11
11029,11
11030,11
11031,11
11032,11
11033,11
11034,11
11035,11
11036,11
11037,11
11038,11
11039,11
12065,15
12066,15
12067,15
12068,15
12069,15
12070,15
12071,20
12072,20
12073,20
12074,20
12075,20
12076,20
12077,15
12078,15
12079,15
12080,15
12081,15
12082,15
12083,21
12084,21
12085,21
12086,21
12087,21
12088,21
12089,15
12090,15
12091,15
12092,15
12093,15
12094,15
12095,20
12096,20
12097,20
12098,20
12099,20
12100,20
12101,15
12102,15
12103,15
12104,15
12105,15
12106,15
12107,21
12108,21
12109,21
12110,21
12111,21
12112,21
12113,15
12114,15
12115,15
12116,15
12117,15
12118,15
12119,20
12120,20
12121,20
12122,20
12123,20
12124,20
12125,15
12126,15
12127,15
12128,15
12129,15
12130,15
12131,21
12132,21
12133,21
12134,21
12135,21
12136,21
12137,15
12138,15
12139,15
12140,15
12141,15
12142,15
12143,20
12144,20
12145,20
12146,20
12147,20
12148,20
12149,15
12150,15
12151,15
12152,15
12153,15
12154,15
12155,21
12156,21
12157,21
12158,21
12159,21
12160,21
12161,15
12162,15
12163,15
12164,15
12165,15
12166,15
12167,20
12168,20
12169,20
12170,20
12171,20
12172,20
12173,15
12174,15
12175,15
12176,15
12177,15
12178,15
12179,21
12180,21
12181,21
12182,21
12183,21
12184,21
